companyEmail,companyName,id,instrumentType,regulatoryBody,sectorName,securityName,status,symbol,website,fetched_at,date,source_endpoint
nica.nots@nicasiabank.com,NIC Asia Bank Ltd.,8073,Mutual Funds,Nepal Rastra Bank,Commercial Banks,NIC Asia Flexi CAP Fund,A,NICFC,www.nicasiabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@kumaribank.com,Kumari Bank Limited,8074,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Kumari Dhanabriddhi Yojana,A,KDBY,http://www.kumaribank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info.bhdc@rmgroup.com.np,Bindhyabasini Hydropower Development Company Limited,8075,Equity,Nepal Hydropower Board,Hydro Power,Bindhyabasini Hydropower Development Company Limited,A,BHDC,https://bindhyabasinihydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
himalayanhydro2021@gmail.com,Himalayan Hydropower Limited,8076,Equity,Nepal Hydropower Board,Hydro Power,Himalayan Hydropower Limited,A,HHL,www.hhpl.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
CS@pcbl.com.np,Prime Commercial Bank Ltd.,8097,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10% Prime Debenture 2088,A,PBD88,www.primebank.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
laxman.ghimire@sbl.com.np,Siddhartha Bank Limited,8098,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10.75% SBL Debenture 2089,A,SBLD89,www.siddharthabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
upperhewahpc@gmail.com,Upper Hewakhola Hydropower company Limited,8099,Equity,Nepal Hydropower Board,Hydro Power,Upper Hewakhola Hydropower Company Limited,A,UHEWA,upperhewahpc.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sghcl@sanimahydro.com,Swet-Ganga Hydropower and Construction Limited,8100,Equity,Nepal Hydropower Board,Hydro Power,Swet-Ganga Hydropower & Construction Limited ,A,SGHC,www.swetgangahydropower.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
mandakini.hydropower@gmail.com,Mandakini Hydropower Limited,8102,Equity,Nepal Hydropower Board,Hydro Power,Mandakini Hydropower Limited,A,MHL,www.mandakinihydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
ushec@info.com.np,Upper solu Electric company Limited,8104,Equity,Nepal Hydropower Board,Hydro Power,Upper Solu Hydro Electric Company Limited,A,USHEC,www.ushec.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
pramod.dahal@nmb.com.np,NMB Bank Limited,8105,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,NMB Energy Bond 4% - 2093/94 ,A,NMBUR93/94,http://www.nmb.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
gimeb1@gicl.com.np,Global IME Balanced Fund-1,8106,Mutual Funds,Nepal Rastra Bank,Mutual Fund,Global IME Balanced Fund-1,A,GIBF1,www.globalimecapital.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@raptihydro.com.np,Rapti Hydro and General Construction Limited,8108,Equity,Nepal Hydropower Board,Hydro Power,Rapti Hydro And General Construction Limited,A,RHGCL,www.raptihydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
RUDRA@sanimabank.com,Sanima Bank Limited,8109,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10.25% Sanima Debenture 2089,A,SBD89,www.sanimabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
cs@nsbl.com.np,Nepal SBI Bank Limited,8110,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10.25% Nepal SBI Bank Debenture 2083,A,SBID83,https://nsbl.statebank,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
CS@pcbl.com.np,Prime Commercial Bank Ltd.,8116,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10.15% Prime Debenture 2084,A,PBD84,www.primebank.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
aviyanlaghu@gmail.com,Aviyan laghubittya bittiya sanstha limited,8117,Equity,Nepal Rastra Bank,Microfinance,Aviyan Laghubitta Bittiya Sanstha Limited,A,AVYAN,https://www.aviyanlaghubitta.com/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sharedept@ebl.com.np,Everest Bank Limited,8119,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10.50% Everest Bank Limited Debenture 2085,A,EBLD85,www.everestbankltd.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@sayapatrihydropower.com,Sayapatri Hydropower Limited,8121,Equity,Nepal Hydropower Board,Hydro Power,Sayapatri Hydropower Limited,A,SPHL,www.sayapatrihydropower.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
peoplespowerltd@gmail.com,Peoples Power Limited,8122,Equity,Nepal Hydropower Board,Hydro Power,People's Power Limited,A,PPL,www.peoplespower.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
dlbsbank.headoffice@gmail.com,Dhaulagiri laghubitta Sanstha Limited,8123,Equity,Nepal Rastra Bank,Microfinance,Dhaulagiri Laghubitta Bittiya Sanstha Limited,A,DLBS,www.dhaulagiribank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
mutualfunds@nmbcl.com.np,NMB Capital Ltd.,8125,Mutual Funds,Nepal Rastra Bank,Mutual Fund,NMB Sulav Investment Fund - 2,A,NSIF2,www.nmbcl.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sikleshydro13mw@gmail.com,Sikles Hydropower Limited,8126,Equity,Nepal Hydropower Board,Hydro Power,Sikles Hydropower Limited,A,SIKLES,www.sikleshydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@kumaribank.com,Kumari Bank Limited,8127,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,11% KBL Debenture 2089,A,KBLD89,http://www.kumaribank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@khaptadmfi.com.np,Khaptad Laghubitta Bittiya Sanstha Ltd,8128,Equity,Nepal Rastra Bank,Microfinance,Khaptad Laghubitta Bittiya Sanstha Limited,D,KLBS,www.khaptadmfi.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
pikhuwakhola5@gmail.com,Eastern Hydropower Limited,8131,Equity,Nepal Hydropower Board,Hydro Power,Eastern Hydropower Limited,A,EHPL,www.ehpl.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@shrijanshil.com.np,Shrijanshil Laghubitta Baittiya sanstha Limited,8132,Equity,Nepal Rastra Bank,Microfinance,Shrijanshil Laghubitta Bittiya Sanstha Limited,A,SHLB,www.shrijanshil.org,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
peoples.hydro5@gmail.com,Peoples Hydropower Company Limited,8133,Equity,Nepal Hydropower Board,Hydro Power,Peoples Hydropower Company Limited,A,PHCL,https://peopleshydro.com.np/				,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
bhpl.acc@gmail.com,Barahi Hydropower Public Limited,9135,Equity,Nepal Hydropower Board,Hydro Power,Barahi Hydropower Public Limited,A,BHPL,www.barahihydropower.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
deepak.gautam@bok.com.np,Bank of Kathmandu Ltd.,9136,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,"BOK Debenture 2086 ""KA""",A,BOKD86KA,,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
legal@himalayanbank.com,Himalayan Bank Limited,9137,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,"Himalayan Bank Limited Bond, 2086",A,HBLD86,https://www.himalayanbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@niblcapital.com,NIBL Growth Fund,9138,Mutual Funds,Nepal Rastra Bank,Mutual Fund,NIBL Growth Fund,A,NIBLGF,www.niblcapital.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sanimacapital@sanimabank.com,Sanima Growth Fund,9139,Mutual Funds,Nepal Rastra Bank,Mutual Fund,Sanima Growth Fund,A,SAGF,www.sanima.capital,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@unlbsl.com.np,Unique Nepal Laghubitta Bittiya Sanstha Limited,9140,Equity,Nepal Rastra Bank,Microfinance,Unique Nepal Laghubitta Bittiya Sanstha Limited,A,UNLB,https://uniquenepalmicrofinance.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
iswor.gautam@nifrabank.com,Nepal Infrastructure Bank Limited,9141,Non-Convertible Debentures,Nepal Rastra Bank,Investment,NIFRA Uraj Rinpatra7%-2085/86,A,NIFRAUR85/86,https://www.nifrabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
supermadihydro@gmail.com,Super Madi Hydropower Limited,9146,Equity,Nepal Hydropower Board,Hydro Power,Super Madi Hydropower Limited,A,SMHL,www.supermadihydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
shuvampower@gmail.com,SHUVAM POWER LIMITED,9147,Equity,Nepal Hydropower Board,Hydro Power,Shuvam Power Limited,A,SPL,www.shuvamhydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
supermaihydropower@gmail.com,Supermai Hydropower Limited,9148,Equity,Nepal Hydropower Board,Hydro Power,Super Mai Hydropower Limited,A,SMH,www.supermaihydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
dpshresths@gmail.com,Maya Khola Hydropower Company Limited,9149,Equity,Nepal Hydropower Board,Hydro Power,Maya Khola Hydropower Company Limited,A,MKHC,www.mkhpcl.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@asianhydro.com.np,Asian Hydropower Limited,9150,Equity,Nepal Hydropower Board,Hydro Power,Asian Hydropower Limited,A,AHL,https://asianhydro.com.np/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
darshankalinchowk@gmail.com,KALINCHOWK DARSHAN LIMITED ,9151,Equity,Ministry of Tourism,Hotels And Tourism,Kalinchowk Darshan Limited,A,KDL,www.kalinchowkdarshan.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sharedept@ebl.com.np,Everest Bank Limited,9152,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,"Everest Bank Limited Energy Bond, 2089",A,EBLEB89,www.everestbankltd.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@sunrisecapital.com.np,Sunrise Capital Limited,9154,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Sunrise Focused Equity Fund,A,SFEF,www.sunrisecapital.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
middletamor@sanimahydro.com,Sanima Middle Tamor Hydropower Limited,9156,Equity,Nepal Hydropower Board,Hydro Power,Sanima Middle Tamor Hydropower Limited,A,TAMOR,https://middletamor.com/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
molung.office@gmail.com,Molung Hydropower Company Limited,9158,Equity,Nepal Hydropower Board,Hydro Power,Molung Hydropower Company Limited,A,MHCL,www.molunghydropwer.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sagarmathahydropower@gmail.com,Sagarmatha Jalabidhyut Company Limited,9159,Equity,Nepal Hydropower Board,Hydro Power,Sagarmatha Jalabidhyut Company Limited,A,SMJC,https://sagarmathajbc.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
aatmanirbhar2076@gmail.com,Aatmanirbhar Laghubitta Bittitya Sanstha Limited,9161,Equity,Nepal Rastra Bank,Microfinance,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,A,ANLB,https://aatmanirbhar.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
bpwlaghubitta@gmail.com,BPW Laghubitta Bittiya Sanstha,9163,Equity,Nepal Rastra Bank,Microfinance,BPW Laghubitta Bittiya Sanstha Limited,D,BPW,www.bpwlaghubitta.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
mjs.hydropower2065@gmail.com,Makar Jitumaya Suri Hydropower Ltd ,9166,Equity,Nepal Hydropower Board,Hydro Power,Makar Jitumaya Suri Hydropower Limited,A,MAKAR,www.mjshydropower.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
maikholahydro@gmail.com,MaiKhola Hydropower Limited,9167,Equity,Nepal Hydropower Board,Hydro Power,Mai Khola Hydropower Limited,A,MKHL,https://maikholahydropower.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
nlisting@gibl.com.np,Global IME Bank Limited,9168,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,"Global IME Bank Debenture, 2084/85",A,GBILD84/85,http://www.globalimebank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@doltipower.com.np,Dolti Power Company Ltd.,9170,Equity,Nepal Hydropower Board,Hydro Power,Dolti Power Company Limited,A,DOLTI,www.doltipower.org.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
energy.bhugol@gmail.com,Bhugol Energy Development Company Ltd,9171,Equity,Nepal Hydropower Board,Hydro Power,Bhugol Energy Development Company Limited,A,BEDC,www.bedc.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@cityhotel.com.np,CITY HOTEL LIMITED ,9173,Equity,Ministry of Tourism,Hotels And Tourism,City Hotel Limited,A,CITY,https://cityhotel.com.np/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@prabhucapital.com,Prabhu Capital Limited,9174,Mutual Funds,Nepal Rastra Bank,Mutual Fund,Prabhu Smart Fund,A,PRSF, www.prabhucapital.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
menchhiyam@gmail.com,Menchhiyam Hydro Power Ltd,9175,Equity,Nepal Hydropower Board,Hydro Power,Menchhiyam Hydropower Limited,A,MCHL,www.menchhiyamhydropower.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
hydropoweringwa@gmail.com,Ingwa Hydropower Limited,9176,Equity,Nepal Hydropower Board,Hydro Power,Ingwa Hydropower Limited,A,IHL,www.ingwahydropowerltd.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
Legal.Nepal@sc.com,Standard Chartered Bank  Nepal Limited,9177,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10.30% Standard Chartered Bank Limited Debenture,A,SCBD,www.sc.com/np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
rbbmbl@rbbmbl.com.np,RBB Merchant Banking Limited,9178,Mutual Funds,Nepal Rastra Bank,Mutual Fund,RBB Mutual Fund 2,A,RMF2,www.rbbmbl.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@modihydro.com,Modi Energy Limited,9179,Equity,Nepal Hydropower Board,Hydro Power,Modi Energy Limited,A,MEL,www.modihydro.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
pramod.dahal@nmb.com.np,NMB Bank Limited,9180,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,NMB Debenture 10.75%-2089/90,A,NMBD89/90,http://www.nmb.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
rawa.hydro@gmail.com,Rawa Energy Development Ltd.,9181,Equity,Nepal Hydropower Board,Hydro Power,Rawa Energy Development Limited,A,RAWA,www.rawaenergy.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
laxman.ghimire@sbl.com.np,Siddhartha Bank Limited,9182,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Siddhartha Investment Growth Scheme 3,A,SIGS3,www.siddharthabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@nagariknews.com,Nepal Republic Media Ltd,9183,Equity,N/A,Others,Nepal Republic Media Limited,A,NRM,www.nepalrepublicmedia.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@imelifeinsurance.com,I.M.E. Life Insurance company Limited ,9184,Equity,Nepal Insurance Board,Life Insurance,IME Life Insurance Company Limited,A,ILI, www.imelifeinsurance.com ,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
pramesh.kayastha@ctznbank.com,Citizens Bank International Limited,9191,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Citizens Super 30 Mutual Fund,A,C30MF,www.ctznbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
upper.syange@gmail.com, Upper Syange Hydropower Limited,9192,Equity,Nepal Hydropower Board,Hydro Power,Upper Syange Hydropower Limited,A,USHL,www.uppersyange.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
enquiry@ghorahicement.com,Ghorahi Cement Industry Limited,9193,Equity,Department of Industry,Manufacturing And Processing,Ghorahi Cement Industry Limited,A,GCIL,www.ghorahicement.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sapsu2016@gmail.com,Three Star Hydropower Ltd,9194,Equity,Nepal Hydropower Board,Hydro Power,Three Star Hydropower Limited,A,TSHL,threestarhydro.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
listing@mahalaxmi.com.np,Mahalaxmi Bikas Bank Ltd.,9195,Non-Convertible Debentures,Nepal Rastra Bank,Development Banks,11% Mahalaxmi Debenture 2089,A,MLBLD89,http://www.mahalaxmibank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
kuthelihydro@gmail.com,Kutheli Bukhari Small Hydropower Ltd,9196,Equity,Nepal Hydropower Board,Hydro Power,Kutheli Bukhari Small Hydropower Limited,A,KBSH,kuthelihydropower.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@lumbinibikasbank.com,Lumbini Bikas Bank Ltd.,9197,Non-Convertible Debentures,Nepal Rastra Bank,Development Banks,11% L.B.B.L. Debenture 2089,A,LBBLD89,www.lumbinibikasbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
piyush.aryal@laxmisunrise.com,Laxmi Sunrise Bank Limited,9198,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Laxmi Value Fund 2,A,LVF2,www.laxmisunrise.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
share@reliablelife.com.np,Reliable Nepal Life Insurance Ltd,9199,Equity,Nepal Insurance Board,Life Insurance,Reliable Nepal Life Insurance Limited,A,RNLI,https://reliablelife.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@snlic.com.np,Sun Nepal Life Insurance Company Limited,9201,Equity,Nepal Insurance Board,Life Insurance,Sun Nepal Life Insurance Company Limited,A,SNLI,https://www.snlic.com.np/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
hydromanakamana@gmail.com,Manakamana Engineering Hydropower Limited,9203,Equity,Nepal Hydropower Board,Hydro Power,Manakamana Engineering Hydropower Limited,A,MEHL,www.hydromanakamana.com.np				,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
upperlohore.hydro@gmail.com,Upper Lohore Khola Hydropower Company Limited,9208,Equity,Nepal Hydropower Board,Hydro Power,Upper Lohore Khola Hydropower Company Limited,A,ULHC,www.ulkhp.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@citizenlifenepal.com,Citizen Life Insurance Company Limited,9209,Equity,Nepal Insurance Board,Life Insurance,Citizen Life Insurance Company Limited,A,CLI,www.citizenlifenepal.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
cs@nsbl.com.np,Nepal SBI Bank Limited,9211,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,9% Nepal SBI Bank Rinpatra 2089,A,SBID89,https://nsbl.statebank,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@manduhydropower.com,Mandu Hydropower Limited,9212,Equity,Nepal Hydropower Board,Hydro Power,Mandu Hydropower Limited,A,MANDU,www.manduhydropower.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
nepal.hathway@gmail.com,HATHWAY INVESTMENT NEPAL LIMITED,9213,Equity,Nepal Rastra Bank,Investment,Hathway Investment Nepal Limited,A,HATHY,https://www.hathwaynepal.com.np/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
bhdcpokhara1@gmail.com,Bhagawati Hyropower Development Company Ltd.,9214,Equity,Nepal Hydropower Board,Hydro Power,Bhagawati Hydropower Development Company Limited,A,BGWT,www.bhagawatihydro.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
midsolu.hydropower@gmail.com,Mid solu Hydropower Limited,9215,Equity,Nepal Hydropower Board,Hydro Power,Mid Solu Hydropower Limited,A,MSHL,https://midsoluhydropower.com.np/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
finance@sonacement.com,Sonapur Minerals And Oil Limited,9216,Equity,Department of Industry,Manufacturing And Processing,Sonapur Minerals And Oil Limited,A,SONA,www.sonacement.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
mailung@sanimahydro.com,Mathillo Mailun Khola Jalvidhyut Ltd.,9217,Equity,Nepal Hydropower Board,Hydro Power,Mathillo Mailun Khola Jalvidhyut Limited,A,MMKJL,sanimamailung.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
tjvclshare2080@gmail.com,Trishuli Jal Vidhyut Company Limited ,9218,Equity,Nepal Hydropower Board,Hydro Power,Trishuli Jal Vidhyut Company Limited ,A,TVCL,,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@kumaribank.com,Kumari Bank Limited,9220,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10% KBL Debenture 2090,A,KBLD90,http://www.kumaribank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
legal@himalayanbank.com,Himalayan Bank Limited,9221,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Himalayan 80-20,A,H8020,https://www.himalayanbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
urja@visionlumbini.com.np,Vision Lumbini Urja Company Limited,9225,Equity,Nepal Hydropower Board,Hydro Power,Vision Lumbini Urja Company Limited ,A,VLUCL,www.visionlumbiniurja.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@muktinathkrishi.com,Muktinath Krishi Company Limited,9230,Equity,N/A,Others,Muktinath Krishi Company Limited,A,MKCL,www.muktinathkrishi.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
pramesh.kayastha@ctznbank.com,Citizens Bank International Limited,9231,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10% Citizens Bank Debenture 2090,A,CIZBD90,www.ctznbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
chirkhwa@gmail.com,Chirkhwa Hydropower Limited,9232,Equity,Nepal Hydropower Board,Hydro Power,Chirkhwa Hydropower Limited ,A,CKHL,www.chirkhwahpl.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@nwcl.com.np,Nepal Warehousing Company Limited,9233,Equity,N/A,Others,Nepal Warehousing Company Limited ,A,NWCL,www.nwcl.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
contactus@himalayanre.com,Himalayan Reinsurance Limited,9234,Equity,N/A,Others,Himalayan Reinsurance Limited,A,HRL,www.himalayanre.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
nica.nots@nicasiabank.com,NIC Asia Bank Ltd.,9236,Mutual Funds,Nepal Rastra Bank,Commercial Banks,NIC ASIA Growth Fund-2,A,NICGF2,www.nicasiabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
company.affairs@nabilbank.com,Nabil Bank Limited,9238,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,9% Nabil Debenture 2087,A,NABILD87,www.nabilbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@kumaribank.com,Kumari Bank Limited,9241,Mutual Funds,Nepal Rastra Bank,Commercial Banks,Kumari Sabal Yojana,A,KSY,http://www.kumaribank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@sarbottamcement.com,Sarbottam Cement Limited,9242,Equity,Department of Industry,Manufacturing And Processing,Sarbottam Cement Limited,A,SARBTM,www.sarbottamcement.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@nimb.com.np,Nepal Investment Mega Bank Limited,9243,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,10% NIMB Debenture 2090,A,NIMBD90,http://www.nimb.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@nimb.com.np,Nepal Investment Mega Bank Limited,9244,Mutual Funds,Nepal Rastra Bank,Commercial Banks,NIBL Stable Fund,A,NIBLSTF,http://www.nimb.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@muktinathbank.com.np,Muktinath Bikas Bank Ltd.,9245,Mutual Funds,Nepal Rastra Bank,Development Banks,Muktinath Mutual Fund 1,A,MNMF1,,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@gmli.co,GUARDIAN MICRO LIFE INSURANCE LIMITED,9246,Equity,Nepal Insurance Board,Life Insurance,Guardian Micro Life Insurance Limited ,A,GMLI,www.gmli.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@garimabank.com.np,Garima Bikas Bank Limited,9248,Mutual Funds,Nepal Rastra Bank,Development Banks,Garima Samriddhi Yojana,A,GSY,,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
nepsereport@icfcbank.com,ICFC Finance Limited,9249,Non-Convertible Debentures,Nepal Rastra Bank,Finance,9% ICFC Finance Limited Debenture 2088,A,ICFCD88,www.icfc.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@nepalmicro.com,Nepal Micro Insurance Company Limited,9250,Equity,Nepal Insurance Board,Non Life Insurance,Nepal Micro Insurance Company Limited,A,NMIC,www.nepalmicro.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@cmli.com.np,Crest Micro Life Insurance Limited,9252,Equity,Nepal Insurance Board,Life Insurance,Crest Micro Life Insurance Limited,A,CREST,www.cmli.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
pramod.dahal@nmb.com.np,NMB Bank Limited,9254,Mutual Funds,Nepal Rastra Bank,Commercial Banks,NMB Hybrid Fund L- II,A,NMBHF2,http://www.nmb.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
sharedept@ebl.com.np,Everest Bank Limited,9255,Non-Convertible Debentures,Nepal Rastra Bank,Commercial Banks,Everest Bank Limited Debenture 2091,A,EBLD91,www.everestbankltd.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@ommegashreepharmaceuticals.com,Om Megashree Pharmaceuticals Limited,9256,Equity,Department of Industry,Manufacturing And Processing,Om Megashree Pharmaceuticals Limited,A,OMPL,,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
machbank@mbl.com.np,Machhapuchhre Bank Limited,9257,Mutual Funds,Nepal Rastra Bank,Commercial Banks,MBL Equity Fund,A,MBLEF,http://www.machbank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@pureenergynepal.com,Pure Energy Limited,9258,Equity,N/A,Others,Pure Energy Limited,A,PURE,https://pureenergynepal.com/,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
share@reliablelife.com.np,Reliable Nepal Life Insurance Ltd,9259,Mutual Funds,Nepal Insurance Board,Life Insurance,Reliable Samriddhi Yojana,A,RSY,https://reliablelife.com.np,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
iswor.gautam@nifrabank.com,Nepal Infrastructure Bank Limited,9261,Non-Convertible Debentures,Nepal Rastra Bank,Investment,Nifra Green Energy Debenture 6% - 2088/89,A,NIFRAGED,https://www.nifrabank.com,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
info@tradetower.com.np,Trade Tower Limited,9262,Equity,N/A,Others,Trade Tower Limited,A,TTL,,2025-08-30 12:59:55.271204,2025-08-30,CompanyList
